flow_display,label,start_ts,eval_n,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_00,tls_up_01,tls_up_02,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_00,tls_down_01,tls_down_02,tls_down_03,tls_down_04,tls_down_05,tls_down_06,tls_down_07,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.30:37324 → 10.11.0.5:8440,1,1782734246.643169,n5,0.0068030357360839,5,3610,3,722.0,966.098079907004,80,2425,225.0,0.000475172355297,0.000232458114624,0.0002410799734823,0.0,0.1869806094182825,0.6,2425,80,510,386,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010409355163574,0.0003960132598876,6.9141387939e-06,6.19888305664e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,381,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:54578 → 10.11.0.5:8440,1,1782734256.530855,n3,0.0064539909362792,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0005317246408134,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001147985458374,0.0003960132598876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:54578 → 10.11.0.5:8440,1,1782734256.530855,n5,0.0065481662750244,5,4456,3,891.2,979.2587502800268,80,2425,507.0,0.0005195166323489,0.0002450942993164,0.0002417543230584,0.0,0.3413375224416517,0.6,2425,80,510,1278,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001147985458374,0.0003960132598876,2.00271606445e-05,7.41481781005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1273,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:60756 → 10.11.0.5:8442,3,1782734257.413162,n3,0.0074419975280761,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0004305722043872,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001065969467163,0.0004570484161376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:60756 → 10.11.0.5:8442,3,1782734257.413162,n5,0.0078210830688476,5,3886,3,777.2,968.860000206428,80,2425,317.0,0.0004194639796804,0.0004180669784545,0.0004469251816095,0.0,0.2447246525990736,0.6,2425,80,510,788,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001065969467163,0.0004570484161376,0.000277042388916,0.0001020431518554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,783,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:54578 → 10.11.0.5:8440,1,1782734256.530855,n8,0.8953220844268799,8,5389,5,673.625,816.6097052535474,80,2425,455.4,0.3339500640888948,0.222316026687622,0.4442385309567755,0.0019106009366958,0.422527370569679,0.625,2425,80,510,1278,163,177,673,83,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001147985458374,0.0003960132598876,2.00271606445e-05,7.41481781005e-05,0.0041518211364746,0.8845219612121582,0.0001001358032226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1273,158,668,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:54578 → 10.11.0.5:8440,1,1782734256.530855,n10,6.901429176330566,10,5590,5,559.0,760.498374605612,24,2425,455.4,1.985757124504536,0.222316026687622,0.4442385309567755,2.8835113599755307,0.4073345259391771,0.5,2425,80,510,1278,163,177,673,83,177,24,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.001147985458374,0.0003960132598876,2.00271606445e-05,7.41481781005e-05,0.0041518211364746,0.8845219612121582,0.0001001358032226,0.0020990371704101,6.004008054733276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1273,158,668,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,172,172,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53044 → 10.11.0.5:8444,5,1782734113.555226,n10,171.62312602996826,10,13023,2,1302.3,1083.703839206594,80,2425,143.0,19.96931713153989,0.0002570152282714,0.0,19.38712440395097,0.0219611456653612,0.2,2425,80,206,510,429,2298,2298,2298,181,2298,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0008201599121093,0.0002570152282714,8.79764556884e-05,0.0068738460540771,46.61269807815552,47.71646308898926,22.16337203979492,28.764222860336304,26.3548481464386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,2293,2293,2293,176,2293,0,0,0,0,0,0,0,0
10.11.0.30:38000 → 10.11.0.5:8442,3,1782734305.226128,n3,0.0060908794403076,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.000588370005212,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012240409851074,0.0003919601440429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:38000 → 10.11.0.5:8442,3,1782734305.226128,n5,0.0062048435211181,5,3727,3,745.4,964.0460569910548,80,2425,264.0,0.0005508928050683,0.0002529621124267,0.0002616476355556,0.0,0.2125033539039442,0.6,2425,80,510,574,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012240409851074,0.0003919601440429,4.60147857666e-05,6.79492950439e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,569,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55758 → 10.11.0.5:8441,2,1782734313.047525,n3,0.0048229694366455,3,3047,2,1015.6666666666666,1242.1861105862251,80,2425,311.0,0.0003654974702864,0.0002520084381103,0.0,0.0,0.2041352149655398,0.6666666666666666,2425,80,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007688999176025,0.0002520084381103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55758 → 10.11.0.5:8441,2,1782734313.047525,n5,0.0048789978027343,5,3773,3,754.6,953.9967505185748,80,2425,279.3333333333333,0.0003501434428179,0.0001540184020996,0.0001385788379038,0.0,0.2221044261860588,0.6,2425,80,542,510,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007688999176025,0.0002520084381103,5.50746917724e-05,9.536743164e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,537,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:35828 → 10.11.0.5:8441,2,1782734324.488198,n3,0.0028879642486572,3,2938,2,979.3333333333334,1264.364003494774,80,2425,256.5,0.0003388606620275,0.0002338886260986,0.0,0.0,0.1746085772634445,0.6666666666666666,2425,80,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007131099700927,0.0002338886260986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:35828 → 10.11.0.5:8441,2,1782734324.488198,n5,0.0029489994049072,5,3531,3,706.2,980.8046186677548,80,2425,198.66666666666663,0.0003222523231813,0.0001399517059326,0.0001328468665063,0.0,0.1687907108467856,0.6,2425,80,433,83,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007131099700927,0.0002338886260986,4.60147857666e-05,1.50203704833e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,428,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:37774 → 10.11.0.5:8440,1,1782734324.494361,n3,0.0024540424346923,3,3673,2,1224.3333333333333,1173.5145219950766,80,2425,624.0,0.0001947184401203,0.0001368522644042,0.0,0.0,0.3397767492512932,0.6666666666666666,2425,80,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004122257232666,0.0001368522644042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:37774 → 10.11.0.5:8440,1,1782734324.494361,n5,0.0024921894073486,5,4266,3,853.2,984.6937087236824,80,2425,443.6666666666667,0.000185538412087,8.14199447631e-05,7.83931382302e-05,0.0,0.3120018752930145,0.6,2425,80,1168,83,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004122257232666,0.0001368522644042,2.5987625122e-05,1.21593475341e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1163,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:33960 → 10.11.0.5:8440,1,1782734340.548414,n3,0.0050539970397949,3,2838,2,946.0,1287.0831363979562,80,2425,206.5,0.0003697121551375,0.0002610683441162,0.0,0.0,0.1455250176180408,0.6666666666666666,2425,80,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007839202880859,0.0002610683441162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:33960 → 10.11.0.5:8440,1,1782734340.548414,n5,0.0051100254058837,5,3492,3,698.4,979.7878852078136,80,2425,185.66666666666663,0.0003564775032105,0.0001585483551025,0.0001449851588774,0.0,0.1595074455899198,0.6,2425,80,333,510,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007839202880859,0.0002610683441162,3.19480895996e-05,2.40802764892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,328,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42674 → 10.11.0.5:8444,5,1782734368.47045,n3,0.006702184677124,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0004905893166668,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001065969467163,0.0003721714019775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42674 → 10.11.0.5:8444,5,1782734368.47045,n5,0.0068659782409667,5,4006,3,801.2,970.6789891617104,80,2425,357.0,0.0004643375257192,0.0002679824829101,0.0002758089766552,0.0,0.2673489765351972,0.6,2425,80,510,908,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001065969467163,0.0003721714019775,9.08374786376e-05,7.2956085205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,903,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:50908 → 10.11.0.5:8445,6,1782734368.483157,n3,0.0046331882476806,3,3528,2,1176.0,1179.9631350173615,80,2425,551.5,0.0003648231207102,0.0003080368041992,0.0,0.0,0.3126417233560091,0.6666666666666666,2425,80,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000823974609375,0.0003080368041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:50908 → 10.11.0.5:8445,6,1782734368.483157,n5,0.0047380924224853,5,4121,3,824.2,975.194185790707,80,2425,395.3333333333333,0.0003661226581756,0.0002059936523437,0.0001443108093013,0.0,0.2877942247027421,0.6,2425,80,1023,83,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000823974609375,0.0003080368041992,0.0001039505004882,9.536743164e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1018,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:43704 → 10.11.0.5:8441,2,1782734368.503398,n3,0.0026230812072753,3,3365,2,1121.6666666666667,1194.19777814788,80,2425,470.0,0.0002136002282532,0.0001559257507324,0.0,0.0,0.2793462109955423,0.6666666666666666,2425,80,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004580020904541,0.0001559257507324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:43704 → 10.11.0.5:8441,2,1782734368.503398,n5,0.002701997756958,5,3958,3,791.6,969.595431094846,80,2425,341.0,0.0001976598346289,9.94205474853e-05,7.99104247766e-05,0.0,0.2584638706417382,0.6,2425,80,860,83,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004580020904541,0.0001559257507324,4.29153442382e-05,3.60012054443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,855,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:53044 → 10.11.0.5:8444,5,1782734113.555226,n15,268.32484698295593,15,22396,2,1493.0666666666666,1043.5802020425829,80,2425,143.0,18.04670237558264,0.0002570152282714,0.0,17.520859279720888,0.0127701375245579,0.1333333333333333,2425,80,206,510,429,2298,2298,2298,181,2298,2298,2298,2298,181,2298,0,0,0,0,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.0008201599121093,0.0002570152282714,8.79764556884e-05,0.0068738460540771,46.61269807815552,47.71646308898926,22.16337203979492,28.764222860336304,26.3548481464386,26.85516595840454,12.440290927886965,44.013020038604736,9.03194785118103,4.3612961769104,0.0,0.0,0.0,0.0,0.0,69,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,424,2293,2293,2293,176,2293,2293,2293,2293,176,2293,0,0,0
10.11.0.30:39274 → 10.11.0.5:8445,6,1782734381.876142,n3,0.0047900676727294,3,3374,2,1124.6666666666667,1193.22266712183,80,2425,474.5,0.0003457727451833,0.0002570152282714,0.0,0.0,0.2812685240071132,0.6666666666666666,2425,80,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007460117340087,0.0002570152282714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:39274 → 10.11.0.5:8445,6,1782734381.876142,n5,0.0048370361328125,5,3967,3,793.4,969.7624966970004,80,2425,344.0,0.0003406614119617,0.0001519918441772,0.0001485254941523,0.0,0.2601462062011596,0.6,2425,80,869,510,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007460117340087,0.0002570152282714,2.98023223876e-05,1.71661376953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,864,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55332 → 10.11.0.5:8442,3,1782734381.884328,n3,0.0021641254425048,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0001215515111054,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003519058227539,0.0001800060272216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:55332 → 10.11.0.5:8442,3,1782734381.884328,n5,0.0213251113891601,5,4102,3,820.4,974.2624389762748,80,2425,389.0,0.0094399026171439,0.0096704959869384,0.0135645417247461,0.0,0.2844953681131155,0.6,2425,80,510,1004,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003519058227539,0.0001800060272216,0.0190820693969726,7.89165496826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,999,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:58398 → 10.11.0.5:8443,4,1782734381.907158,n3,0.0017230510711669,3,2805,2,935.0,1295.057913762933,80,2425,190.0,0.0001343641530527,0.0001130104064941,0.0,0.0,0.1354723707664884,0.6666666666666666,2425,80,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303030014038,0.0001130104064941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:58398 → 10.11.0.5:8443,4,1782734381.907158,n5,0.0017521381378173,5,3397,3,679.4,991.9585676831466,80,2425,154.0,0.0001361002422853,6.69956207275e-05,6.50747341008e-05,0.0,0.1360023550191345,0.6,2425,80,300,82,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303030014038,0.0001130104064941,2.09808349609e-05,8.1062316894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,295,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:41810 → 10.11.0.5:8442,3,1782734410.850041,n3,0.0066189765930175,3,3015,1,1005.0,1248.4089874716535,80,2425,80.0,0.0005042448955843,0.0,0.0,0.0,0.0265339966832504,0.3333333333333333,2425,80,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010900497436523,0.0003769397735595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:41810 → 10.11.0.5:8442,3,1782734410.850041,n5,0.007174015045166,5,3823,3,764.6,959.5036737813984,80,2425,296.0,0.0004265633044832,0.000465989112854,0.0005558326381616,0.0,0.2322783154590635,0.6,2425,80,510,661,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010900497436523,0.0003769397735595,0.0004820823669433,7.2956085205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,656,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:43994 → 10.11.0.5:8443,4,1782734426.604457,n3,0.0026240348815917,3,3565,2,1188.3333333333333,1177.7556339637408,80,2425,570.0,0.0002043279215808,0.0001740455627441,0.0,0.0,0.3197755960729312,0.6666666666666666,2425,80,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004630088806152,0.0001740455627441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,811,281,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
