flow_display,label,duration_s,total_pkts,total_bytes,pkts_up,mean_pkt_sz,std_pkt_sz,min_pkt_sz,max_pkt_sz,mean_pkt_sz_up,std_iat,mean_iat_up,std_iat_up,std_iat_down,byte_ratio_up,pkt_ratio_up,entropy,seq_size_00,seq_size_01,seq_size_02,seq_size_03,seq_size_04,seq_size_05,seq_size_06,seq_size_07,seq_size_08,seq_size_09,seq_size_10,seq_size_11,seq_size_12,seq_size_13,seq_size_14,seq_size_15,seq_size_16,seq_size_17,seq_size_18,seq_size_19,seq_dir_00,seq_dir_01,seq_dir_02,seq_dir_03,seq_dir_04,seq_dir_05,seq_dir_06,seq_dir_07,seq_dir_08,seq_dir_09,seq_dir_10,seq_dir_11,seq_dir_12,seq_dir_13,seq_dir_14,seq_dir_15,seq_dir_16,seq_dir_17,seq_dir_18,seq_dir_19,seq_iat_00,seq_iat_01,seq_iat_02,seq_iat_03,seq_iat_04,seq_iat_05,seq_iat_06,seq_iat_07,seq_iat_08,seq_iat_09,seq_iat_10,seq_iat_11,seq_iat_12,seq_iat_13,seq_iat_14,seq_iat_15,seq_iat_16,seq_iat_17,seq_iat_18,seq_iat_19,tls_up_03,tls_up_04,tls_up_05,tls_up_06,tls_up_07,tls_up_08,tls_up_09,tls_up_10,tls_up_11,tls_up_12,tls_up_13,tls_up_14,tls_up_15,tls_up_16,tls_up_17,tls_up_18,tls_up_19,tls_down_08,tls_down_09,tls_down_10,tls_down_11,tls_down_12,tls_down_13,tls_down_14,tls_down_15,tls_down_16,tls_down_17,tls_down_18,tls_down_19
10.11.0.30:45016 → 10.11.0.5:8445,6,0.0069599151611328125,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00020267394863399596,0.000041484832763671875,0.00004720447033220132,0.0002834315950314528,0.3656532456861134,0.42857142857142855,5.568599367586925,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006103515625,0.000013828277587890625,0.000008106231689453125,0.00000095367431640625,0.0005159378051757813,0.000027179718017578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42832 → 10.11.0.5:8441,2,0.012057065963745117,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0014206833728728386,0.00005042552947998047,0.00005715112658077231,0.0020105350416378784,0.3656532456861134,0.42857142857142855,5.495864648336088,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00007104873657226563,0.000019788742065429688,0.0000050067901611328125,0.0000050067901611328125,0.003506183624267578,0.000032901763916015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:56676 → 10.11.0.20:9443,0,2.3623108863830566,9,3150,5,350,449.7065709993573,24,1454,141.4,0.6290514280252052,0.13162076473236084,0.26274549319306434,0.9004510544613017,0.22444444444444445,0.5555555555555556,5.625,80,574,225,92,1454,225,85,391,24,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00030112266540527344,0.00012183189392089844,0.000102996826171875,0.1716749668121338,0.3540639877319336,0.0002181529998779297,0.01061391830444336,1.8190431594848633,0,0,0,0,0,0,0,0,0,0,0,220,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:48646 → 10.11.0.20:9443,0,0.7391378879547119,9,21671,3,2407.8888888888887,3303.6829994887694,24,7240,146,0.19487866341887927,0.2814689874649048,0.3972072418195233,0.3120682356827629,0.020211342346915233,0.3333333333333333,5.519454882778696,80,574,173,310,185,7240,7240,5845,24,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.00039005279541015625,0.0002110004425048828,0.004697084426879883,0.5576398372650146,0.1470351219177246,0.000025987625122070313,0.000016927719116210938,0.02391505241394043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,19,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40810 → 10.11.0.20:9443,0,37.684426069259644,46,11280,23,245.2173913043478,87.23682021905867,80,574,168.95652173913044,1.1757156617220657,1.3982894528995862,1.3646777174137636,1.3647467697210365,0.3445035460992908,0.5,5.581954882778696,80,574,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0.0003349781036376953,0.0001671314239501953,0.005837917327880859,0.2993450164794922,0.004826068878173828,0.31283092498779297,0.002794027328491211,2.305219888687134,0.0030770301818847656,1.4498660564422607,0.005553007125854492,2.085314989089966,0.0059680938720703125,0.9583590030670166,0.004962921142578125,0.2880129814147949,0.005309104919433594,0.03657102584838867,0.005586862564086914,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,305,305,305,305,305,305,305,305,305,305,305,305
10.11.0.40:39614 → 10.11.0.20:9443,0,8.073804140090942,7,4091,3,584.4285714285714,687.0421765662951,24,1782,142,2.2680525941220138,1.266457438468933,1.790276236056885,2.7445177417818263,0.10413101931068199,0.42857142857142855,5.527114648336087,80,574,173,1782,173,1285,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029277801513671875,0.00024819374084472656,0.012943029403686523,2.5194308757781982,0.03853297233581543,5.497493028640747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:38848 → 10.11.0.20:9443,0,10.184508085250854,8,6023,4,752.875,869.7332000594862,80,2619,149.75,0.4518188465966479,0.6129442850748698,0.57351771888065,0.5578676628427983,0.09945210028225138,0.5,5.65625,80,574,173,2619,173,948,173,1283,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006530284881591797,0.0004999637603759766,0.02544403076171875,0.6738369464874268,0.01623988151550293,1.1221590042114258,0.012282133102416992,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:56724 → 10.11.0.5:8444,5,0.012373924255371094,7,1307,3,186.71428571428572,104.31477090312488,27,287,178.33333333333334,0.00029073355327534323,0.00007009506225585938,0.00007923607520048078,0.0004073345897077916,0.4093343534812548,0.42857142857142855,5.601409765557392,80,287,276,287,179,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010204315185546875,0.000024080276489257813,0.000011920928955078125,0.0000021457672119140625,0.000743865966796875,0.00004506111145019531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:57992 → 10.11.0.5:8443,4,729.8083350658417,1240,5787346,2,4667.214516129032,3178.8956213153374,80,31102,125,1.739221368493196,0.00020003318786621094,0,1.740466504609454,0.000043197693726969146,0.0016129032258064516,5.65625,80,170,287,287,445,4119,4126,4126,3671,4119,4126,4126,3671,4119,4126,4126,3671,4119,4126,4126,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.00020003318786621094,0.00016808509826660156,0.000029087066650390625,0.011255979537963867,0.20763182640075684,0.00003218650817871094,0.000010013580322265625,0.00008082389831542969,5.872080087661743,0.00013494491577148438,0.00007700920104980469,0.000016927719116210938,5.439259052276611,0.000024080276489257813,0.000010013580322265625,0.000017881393432617188,5.022684097290039,0.00003886222839355469,0.000015020370483398438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4121,4121,3666,4114,4121,4121,3666,4114,4121,4121,3666,4114
10.11.0.40:33434 → 10.11.0.20:9443,0,21.05023193359375,17,10613,8,624.2941176470588,833.6293964275944,24,2452,161.375,1.9482898509487783,2.2547831535339355,1.9271341695589557,2.076242624109285,0.12164326769056817,0.47058823529411764,5.662349367586925,80,574,173,2283,173,2452,173,446,173,2119,173,156,173,1112,173,156,24,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,-1,0,0,0,0,0.0002989768981933594,0.00024819374084472656,0.02478194236755371,1.9739139080047607,0.030992984771728516,0.49556994438171387,0.020827054977416992,3.2936160564422607,0.026133060455322266,4.693899869918823,0.029922962188720703,4.411185026168823,0.03454709053039551,0.7475450038909912,0.010150909423828125,5.250936031341553,0,0,0,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,441,2114,151,1107,151,19,0,0,0,0,0,0
10.11.0.40:59780 → 10.11.0.20:9443,0,5.740246057510376,7,21188,2,3026.8571428571427,3541.1121806842657,24,7240,132.5,2.2480470427467187,0.0006189346313476563,0,2.740435202980491,0.012507079478950349,0.2857142857142857,5.581954882778696,80,574,185,7240,7240,5845,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040602684020996094,0.0002129077911376953,0.19139719009399414,0.00010395050048828125,0.00003790855407714844,5.541811943054199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:51946 → 10.11.0.20:9443,0,10.484333992004395,8,2810,5,351.25,358.8170046933992,80,1132,142.6,0.5124476298581149,0.34480398893356323,0.6889599956352189,1.032439484953897,0.2537366548042705,0.625,5.495864648336087,80,574,225,85,391,225,98,1132,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041604042053222656,0.00023698806762695313,0.0001399517059326172,0.007960081100463867,1.370283842086792,0.00017905235290527344,0.09796404838562012,0,0,0,0,0,0,0,0,0,0,0,0,220,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:50410 → 10.11.0.20:9443,0,7.5590550899505615,25,9918,4,396.72,811.996075524178,24,4178,105.75,0.3426851292808417,2.517401933670044,4.358994322901867,0.34232162841633934,0.0426497277676951,0.16,5.6875,80,289,574,151,90,168,172,4178,173,594,170,172,594,173,323,170,178,594,171,175,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.00027298927307128906,0.00006198883056640625,0.0004489421844482422,0.0003609657287597656,0.746222972869873,0.7312750816345215,0.13164591789245605,0.6571509838104248,0.952362060546875,0.05531907081604004,0.9225878715515137,0.637814998626709,0.20924592018127441,0.0007002353668212891,0.7190799713134766,0.6257250308990479,0.055275917053222656,0.4296400547027588,0.35562992095947266,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,167,4173,168,589,165,167,589,168,318,165,173
10.11.0.30:44558 → 10.11.0.5:8440,1,0.012408018112182617,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00042744584679044623,0.00007545948028564453,0.0000868225079324417,0.000604425676348602,0.3656532456861134,0.42857142857142855,5.625,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011205673217773438,0.0000247955322265625,0.000011205673217773438,0.00000286102294921875,0.0010800361633300781,0.00003600120544433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:53342 → 10.11.0.20:9443,0,12.088773965835571,8,4108,4,513.5,865.6134076067511,80,2623,149.75,0.679324140912598,0.8604526519775391,0.9084982980390516,0.8936231376626614,0.14581304771178188,0.5,5.625,80,574,173,156,173,2623,173,156,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003249645233154297,0.00010704994201660156,0.029026031494140625,0.741203784942627,0.025683164596557617,1.78501296043396,0.022775888442993164,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:51702 → 10.11.0.20:9443,0,3.895582914352417,22,17307,4,786.6818181818181,1396.0181601480704,24,4178,105.75,0.21338956811263546,1.296588659286499,2.2444480192266414,0.21529267359188548,0.024440977639105563,0.18181818181818182,5.59375,80,289,574,151,90,172,784,594,175,481,4177,175,594,172,4178,167,4178,172,30,26,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,0.0002410411834716797,0.00010991096496582031,0.00042891502380371094,0.0003600120544433594,0.08327698707580566,0.0005481243133544922,0.5659809112548828,0.02804398536682129,0.0005681514739990234,0.6228468418121338,0.2575380802154541,0.3918039798736572,0.3439650535583496,0.2996048927307129,0.2915351390838623,0.3590738773345947,0.5041921138763428,0.13837695121765137,0.0006220340728759766,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,779,589,170,476,4172,170,589,167,4173,162,4173
10.11.0.30:33188 → 10.11.0.5:8442,3,0.011487960815429688,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.000465935787356501,0.00007641315460205078,0.00008715968272052886,0.0006694704689845189,0.3656532456861134,0.42857142857142855,5.439464015923012,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009894371032714844,0.00003600120544433594,0.0000030994415283203125,0.000014781951904296875,0.0011751651763916016,0.000030994415283203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:45718 → 10.11.0.20:9443,0,10.344048976898193,12,10192,7,849.3333333333334,1895.3198978408675,24,6740,149.28571428571428,1.6739830546581003,0.8771116733551025,1.3722362722177424,1.9720273357595117,0.10253139717425432,0.5833333333333334,5.644454882778696,80,574,225,99,6740,225,99,361,225,92,1448,24,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0.0003898143768310547,0.0002281665802001953,0.00011897087097167969,0.12790989875793457,2.810930013656616,0.00028014183044433594,0.004875898361206055,2.3176939487457275,0.00024318695068359375,0.13326191902160645,4.942919969558716,0,0,0,0,0,0,0,0,220,94,220,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,19,0,0,0,0,0,0,0,0,0,0
10.11.0.30:42742 → 10.11.0.5:8444,5,0.019839048385620117,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0005978456949702474,0.0001385211944580078,0.0001547632277320029,0.0009058399137868011,0.3656532456861134,0.42857142857142855,5.538909765557392,80,287,287,275,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001380443572998047,0.00004601478576660156,0.00006389617919921875,0.000029087066650390625,0.0015289783477783203,0.00006008148193359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:49746 → 10.11.0.20:9443,0,27.685553073883057,96,144675,2,1507.03125,345.7989514192193,24,1595,129.5,0.11145740738825313,0.0005431175231933594,0,0.10397288803620203,0.0017902194574045275,0.020833333333333332,5.5,80,574,179,241,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0004031658172607422,0.0001399517059326172,0.0003528594970703125,0.00019812583923339844,0.29518890380859375,0.19662213325500488,0.4499058723449707,0.39779114723205566,0.2872450351715088,0.4367330074310303,0.22950983047485352,0.42496299743652344,0.41680002212524414,0.2072889804840088,0.41780805587768555,0.24518394470214844,0.2779660224914551,0.1703319549560547,0.34473609924316406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590,1590
10.11.0.40:55836 → 10.11.0.20:9443,0,11.064377069473267,6,1620,3,270,173.51311189647888,80,574,142,0.477624533344248,0.5378090143203735,0.7597948936848042,0.7546109999053583,0.26296296296296295,0.5,5.625,80,574,173,310,173,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003349781036376953,0.00021791458129882813,0.0050580501556396484,1.070007085800171,0.0024499893188476563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:40168 → 10.11.0.20:9443,0,22.465621948242188,29,6957,14,239.89655172413794,104.51737546168589,24,574,166.35714285714286,1.4359428585483036,1.3398327644054706,1.4471658537397076,1.7050577572393875,0.3347707345120023,0.4827586206896552,5.625,80,574,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,173,310,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,0,0.0004088878631591797,0.0001499652862548828,0.005295991897583008,4.409929990768433,0.0012271404266357422,1.1826589107513428,0.005671024322509766,0.14708900451660156,0.0018091201782226563,0.037750959396362305,0.0061359405517578125,0.04409909248352051,0.003281831741333008,2.021726131439209,0.004576921463012695,0.41141295433044434,0.005834102630615234,4.061823844909668,0.006150007247924805,168,168,168,168,168,168,168,168,168,168,168,0,0,0,0,0,0,305,305,305,305,305,305,305,305,305,305,305,19
10.11.0.40:35804 → 10.11.0.20:9443,0,8.506972074508667,27,7184,4,266.0740740740741,256.9196111815651,24,930,105.75,0.35347601493828734,2.8332742849985757,4.905571084300664,0.3531552358182274,0.05888084632516704,0.14814814814814814,5.65625,80,289,574,151,90,175,177,172,930,170,594,175,927,174,173,172,172,594,175,172,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.0002970695495605469,0.00019788742065429688,0.0006890296936035156,0.0004918575286865234,0.3280141353607178,0.6071529388427734,0.5854549407958984,0.00092315673828125,0.9764878749847412,0.3077809810638428,0.6446421146392822,0.0007040500640869141,0.7621479034423828,0.28147411346435547,0.7867038249969482,0.29184699058532715,0.03982114791870117,0.7274279594421387,0.9811949729919434,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,172,167,925,165,589,170,922,169,168,167,167
10.11.0.40:49938 → 10.11.0.20:9443,0,16.845589876174927,19,15487,11,815.1052631578947,1839.9853530436606,24,7240,150.0909090909091,1.7617032936526709,1.082739806175232,1.6020431610303336,2.1941337350123638,0.10660554013043197,0.5789473684210527,5.570159765557392,80,574,225,85,391,225,85,391,225,85,391,225,98,361,225,93,7240,4464,24,0,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,-1,-1,0,0,0.0002791881561279297,0.0002429485321044922,0.00011086463928222656,0.004847049713134766,1.4546029567718506,0.0001270771026611328,0.0053310394287109375,2.8980789184570313,0.00029015541076660156,0.0077168941497802734,4.523201942443848,0.00019812583923339844,0.004956960678100586,1.9271728992462158,0.0002410411834716797,0.20052504539489746,0.00010609626770019531,5.812841892242432,0,220,80,220,80,220,93,220,88,0,0,0,0,0,0,0,0,0,386,356,11699,19,0,0,0,0,0,0,0,0
10.11.0.30:59292 → 10.11.0.5:8441,2,0.012546062469482422,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.000320026920951579,0.00007808208465576172,0.00008783403229670317,0.0004535127704130972,0.3656532456861134,0.42857142857142855,5.359069531114784,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011420249938964844,0.000025987625122070313,0.000011920928955078125,0.0000040531158447265625,0.0008149147033691406,0.000029087066650390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:49172 → 10.11.0.20:9443,0,0.3096580505371094,7,21161,2,3023,3537.5438277614785,24,7240,132.5,0.12265605378103954,0.0008859634399414063,0,0.15030430118495064,0.012523037663626483,0.2857142857142857,5.644454882778696,80,574,185,7240,7240,5818,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005278587341308594,0.0003581047058105469,0.30117011070251465,0.00010800361633300781,0.000019788742065429688,0.002660989761352539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:51312 → 10.11.0.5:8440,1,0.012617826461791992,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.00044803648311659243,0.00007343292236328125,0.00008564239617413667,0.0006316813003521557,0.3656532456861134,0.42857142857142855,5.65625,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011682510375976563,0.0000171661376953125,0.000012874603271484375,0.0000059604644775390625,0.0011310577392578125,0.00003790855407714844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:52200 → 10.11.0.5:8445,6,0.011837959289550781,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0004073586101541835,0.00006854534149169922,0.0000783931382302629,0.0005762796038758626,0.3656532456861134,0.42857142857142855,5.71875,80,287,275,287,90,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010013580322265625,0.00002384185791015625,0.000009059906005859375,0.0000040531158447265625,0.0010290145874023438,0.00003695487976074219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.40:57308 → 10.11.0.20:9443,0,17.306373119354248,10,2760,5,276,271.161288617023,80,946,154.4,1.924523661296865,2.473574995994568,2.36291981058426,2.3520592525719137,0.2797101449275362,0.5,5.570159765557392,80,574,173,946,173,156,173,156,173,156,0,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0003008842468261719,0.0001690387725830078,0.03378891944885254,3.9772350788116455,0.03257393836975098,4.8877739906311035,0.03375411033630371,0.928704023361206,0.03075098991394043,0,0,0,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,151,0,0,0,0,0,0,0,0,0,0
10.11.0.40:38528 → 10.11.0.20:9443,0,2.7443740367889404,17,4082,4,240.11764705882354,216.96828176975004,24,594,105.75,0.2331294036101804,0.9127810001373291,1.579951552287743,0.24481857653262085,0.10362567368936795,0.23529411764705882,5.476409765557392,80,289,574,151,90,172,594,175,594,174,172,319,594,30,26,24,24,0,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,0,0,0,0,0.00023698806762695313,0.00011086463928222656,0.0004799365997314453,0.0003781318664550781,0.259598970413208,0.6441950798034668,0.3072998523712158,0.6019339561462402,0.20774221420288086,0.5197319984436035,0.000415802001953125,0.17642807960510254,0.01883697509765625,0.00043702125549316406,0.00029397010803222656,0.0002231597900390625,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,589,170,589,169,167,314,589,21,19,0,0
10.11.0.30:35132 → 10.11.0.5:8441,2,0.009469985961914063,7,1217,3,173.85714285714286,110.49046500555085,27,287,148.33333333333334,0.0002807035664800442,0.00005602836608886719,0.00006372603494847178,0.00039409749752293674,0.3656532456861134,0.42857142857142855,5.488204882778696,80,287,275,90,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009107589721679688,0.000010013580322265625,0.000010967254638671875,0.000009059906005859375,0.0007140636444091797,0.000032901763916015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:36116 → 10.11.0.5:8445,6,0.00755620002746582,7,1306,3,186.57142857142858,104.32778016561895,27,287,178,0.00021425969051033482,0.00004947185516357422,0.00005445372827607509,0.00031143602761619265,0.40888208269525267,0.42857142857142855,5.52555425036562,80,287,287,276,178,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00006198883056640625,0.00002193450927734375,0.0000040531158447265625,0.000010967254638671875,0.0005469322204589844,0.000023126602172851563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.11.0.30:57116 → 10.11.0.5:8445,6,0.012472152709960938,7,1216,3,173.71428571428572,110.61753068676815,27,287,148,0.00038329194873012605,0.00008046627044677734,0.00009289165411801045,0.0005393175819597588,0.3651315789473684,0.42857142857142855,5.65625,80,287,275,89,287,171,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013399124145507813,0.000012159347534179688,0.000014781951904296875,0.000015020370483398438,0.0009751319885253906,0.0000400543212890625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
